City,Date,PM2.5,PM10,NO2,SO2,CO,O3,AQI
Aizawl,2020-04-06,35.13,43.65,0.15,8.49,0.31,7.94,48.0
Aizawl,2020-04-07,33.19,42.17,0.3,8.78,0.3,13.38,61.0
Aizawl,2020-04-08,24.92,31.74,0.18,8.69,0.27,9.67,45.0
Aizawl,2020-04-09,39.15,45.79,0.31,7.81,0.39,7.66,59.0
Aizawl,2020-04-10,38.01,45.39,0.13,4.52,0.41,5.62,64.0
Aizawl,2020-04-11,30.06,35.53,0.17,4.77,0.37,6.71,55.0
Aizawl,2020-04-12,21.7,27.32,0.12,4.54,0.27,8.47,41.0
Aizawl,2020-04-13,28.33,33.24,0.39,5.3,0.36,10.16,42.0
Aizawl,2020-04-14,46.26,49.81,0.45,5.66,0.47,2.97,64.0
Aizawl,2020-04-15,40.72,48.87,0.51,5.71,0.42,0.72,76.0
Aizawl,2020-04-16,22.63,28.06,0.33,5.52,0.28,0.79,49.0
Aizawl,2020-04-17,15.06,19.85,0.36,5.43,0.22,2.46,33.0
Aizawl,2020-04-18,19.5,25.12,0.25,6.06,0.25,1.17,31.0
Aizawl,2020-04-19,10.48,14.73,0.11,6.4,0.22,1.27,24.0
Aizawl,2020-04-20,11.79,18.9,0.95,6.79,0.25,8.71,24.0
Aizawl,2020-04-21,9.53,20.94,0.75,6.62,0.27,7.67,23.0
Aizawl,2020-04-22,8.53,11.26,0.34,6.61,0.24,1.3,20.0
Aizawl,2020-04-23,10.42,14.56,0.26,6.96,0.26,1.75,19.0
Aizawl,2020-04-24,5.74,9.67,0.34,6.79,0.21,1.16,19.0
Aizawl,2020-04-25,3.14,5.83,0.2,7.47,0.18,0.55,19.0
Aizawl,2020-04-26,1.97,4.06,0.13,6.98,0.18,1.78,18.0
Aizawl,2020-04-27,5.4,9.88,0.27,7.21,0.25,0.22,19.0
Aizawl,2020-04-28,3.55,7.84,0.18,6.97,0.26,2.665,19.0
Aizawl,2020-04-29,3.85,6.78,0.17,7.23,0.21,2.665,19.0
Aizawl,2020-04-30,4.49,8.9,0.3,6.6,0.24,1.55,19.0
Aizawl,2020-05-01,7.92,12.97,0.35,6.47,0.3,1.61,20.0
Aizawl,2020-05-02,8.24,13.13,0.23,6.46,0.28,0.1,20.0
Aizawl,2020-05-03,5.48,9.88,0.08,6.42,0.19,0.07,19.0
Aizawl,2020-05-04,6.32,11.92,0.22,6.93,0.23,0.41,19.0
Aizawl,2020-05-05,10.16,14.63,0.25,7.6,0.27,0.12,19.0
Aizawl,2020-05-06,6.15,8.99,0.63,7.36,0.24,2.82,20.0
Aizawl,2020-05-07,3.93,6.85,0.18,8.04,0.27,0.19,20.0
Aizawl,2020-05-08,13.61,17.4,0.49,8.51,0.32,2.66,20.0
Aizawl,2020-05-09,13.29,19.14,0.34,8.6,0.37,0.24,24.0
Aizawl,2020-05-10,16.09,20.04,0.09,8.61,0.31,0.06,24.0
Aizawl,2020-05-11,25.35,31.71,0.69,8.87,0.39,7.63,35.0
Aizawl,2020-05-12,27.97,33.56,0.44,8.91,0.42,0.18,46.0
Aizawl,2020-05-13,23.72,28.88,0.6,8.41,0.37,1.74,46.0
Aizawl,2020-05-14,21.05,24.86,0.65,9.08,0.32,7.27,33.0
Aizawl,2020-05-15,14.82,19.67,0.35,9.06,0.31,0.05,31.0
Aizawl,2020-05-16,8.3,12.62,0.29,9.19,0.27,2.665,21.0
Aizawl,2020-05-17,12.42,18.0,0.12,9.84,0.23,0.04,20.0
Aizawl,2020-05-18,17.92,25.29,0.56,10.05,0.38,4.03,26.0
Aizawl,2020-05-19,18.83,24.52,0.48,9.84,0.36,1.16,32.0
Aizawl,2020-05-20,6.53,10.27,0.51,9.81,0.31,0.44,24.0
Aizawl,2020-05-21,8.97,14.44,0.34,10.1,0.21,2.88,20.0
Aizawl,2020-05-22,14.67,19.13,0.36,9.92,0.25,1.07,22.0
Aizawl,2020-05-23,16.13,21.52,0.27,10.88,0.25,0.28,22.0
Aizawl,2020-05-24,13.4,19.09,0.09,11.19,0.19,0.68,27.0
Aizawl,2020-05-25,9.72,14.84,0.28,11.14,0.19,1.77,20.0
Aizawl,2020-05-26,9.03,13.23,0.42,11.09,0.22,2.5,19.0
Aizawl,2020-05-27,1.96,4.32,0.62,11.13,0.21,4.82,21.0
Aizawl,2020-05-28,3.47,9.67,0.35,11.89,0.24,2.67,21.0
Aizawl,2020-05-29,3.62,7.84,0.47,11.24,0.24,1.98,20.0
Aizawl,2020-05-30,3.43,7.24,0.21,11.38,0.22,0.24,20.0
Aizawl,2020-05-31,3.68,7.45,0.08,11.58,0.17,0.1,19.0
Aizawl,2020-06-01,4.52,9.11,0.59,11.83,0.22,3.37,19.0
Aizawl,2020-06-02,3.96,8.56,0.21,12.13,0.24,2.665,20.0
Aizawl,2020-06-03,2.33,6.33,0.29,12.24,0.24,2.76,20.0
Aizawl,2020-06-04,2.17,4.57,0.22,12.61,0.19,2.8,19.0
Aizawl,2020-06-05,2.49,7.33,0.7,12.97,0.24,3.3,31.0
Aizawl,2020-06-06,2.81,6.19,0.15,12.82,0.21,2.665,20.0
Aizawl,2020-06-07,5.2,18.96,0.09,12.16,0.18,2.665,19.0
Aizawl,2020-06-08,14.44,22.3,0.76,13.0,0.41,0.87,25.0
Aizawl,2020-06-09,10.08,13.04,0.13,13.48,0.33,2.665,23.0
Aizawl,2020-06-10,1.54,2.79,0.1,13.44,0.22,2.665,19.0
Aizawl,2020-06-12,0.99,8.1,0.25,11.92,0.2,3.6,19.0
Aizawl,2020-06-13,1.4,5.8,0.07,8.11,0.17,4.35,19.0
Aizawl,2020-06-14,0.98,4.59,0.07,8.82,0.16,3.77,19.0
Aizawl,2020-06-15,1.19,4.99,0.07,8.52,0.17,4.17,19.0
Aizawl,2020-06-16,1.14,6.19,0.37,8.62,0.17,4.86,19.0
Aizawl,2020-06-17,10.45,1.99,0.33,5.65,0.16,4.5,20.0
Aizawl,2020-06-18,1.25,9.1,0.22,1.76,0.15,2.0,20.0
Aizawl,2020-06-19,5.92,19.02,0.26,2.84,0.2,1.58,20.0
Aizawl,2020-06-20,2.46,12.72,0.08,2.39,0.22,2.665,19.0
Aizawl,2020-06-21,2.63,9.03,0.06,2.33,0.15,0.34,19.0
Aizawl,2020-06-22,2.88,13.68,0.32,1.91,0.16,1.79,20.0
Aizawl,2020-06-23,2.76,13.65,0.38,0.95,0.05,2.6,20.0
Aizawl,2020-06-24,8.62,32.1,0.14,1.08,0.07,1.84,25.0
Aizawl,2020-06-25,7.98,28.92,0.16,1.03,0.05,1.76,33.0
Aizawl,2020-06-26,1.39,7.21,0.18,1.24,0.03,1.08,21.0
Aizawl,2020-06-27,0.16,3.16,0.07,1.08,0.02,1.29,19.0
Aizawl,2020-06-28,0.24,1.15,0.05,1.38,0.02,1.4,19.0
Aizawl,2020-06-29,0.28,10.02,0.13,2.03,0.12,0.95,20.0
Aizawl,2020-06-30,1.89,9.27,0.1,2.23,0.11,1.16,20.0
Aizawl,2020-07-01,4.49,5.39,0.07,2.07,0.02,3.39,20.0
Amaravati,2017-11-25,81.4,124.5,20.5,15.24,0.12,127.09,184.0
Amaravati,2017-11-26,78.32,129.06,26.0,26.96,0.14,117.44,197.0
Amaravati,2017-11-27,88.76,135.32,30.85,33.59,0.11,111.81,198.0
Amaravati,2017-11-28,64.18,104.09,28.07,19.0,0.09,138.18,188.0
Amaravati,2017-11-29,72.47,114.84,23.2,10.55,0.16,109.74,173.0
Amaravati,2017-11-30,69.8,114.86,20.17,14.07,0.12,118.09,165.0
Amaravati,2017-12-01,73.96,113.56,19.29,13.9,0.1,123.8,191.0
Amaravati,2017-12-02,89.9,140.2,26.19,19.37,0.1,128.73,191.0
Amaravati,2017-12-03,87.14,130.52,21.31,11.41,0.15,114.8,227.0
Amaravati,2017-12-04,84.64,125.0,26.98,9.84,0.18,112.41,168.0
Amaravati,2017-12-05,88.36,121.77,20.23,14.02,0.12,117.93,198.0
Amaravati,2017-12-06,96.83,139.36,25.65,16.54,0.11,117.21,201.0
Amaravati,2017-12-07,117.46,181.64,41.1,28.79,0.13,94.63,252.0
Amaravati,2017-12-08,122.88,208.86,54.87,22.97,0.27,68.6,310.0
Amaravati,2017-12-09,74.28,141.22,44.97,21.9,0.09,60.62,196.0
Amaravati,2017-12-10,50.32,102.77,33.85,13.65,0.1,68.15,132.0
Amaravati,2017-12-11,58.47,115.27,41.64,18.37,0.16,73.75,147.0
Amaravati,2017-12-12,89.35,131.48,42.1,7.42,0.24,44.67,179.0
Amaravati,2017-12-13,64.42,99.74,34.78,5.81,0.15,50.16,145.0
Amaravati,2017-12-14,69.4,98.94,29.97,5.8,0.14,55.0,115.0
Amaravati,2017-12-15,71.07,109.65,25.0,8.33,0.1,79.04,140.0
Amaravati,2017-12-16,79.76,129.81,40.92,8.51,0.17,73.17,156.0
Amaravati,2017-12-17,108.06,167.62,47.05,16.05,0.08,70.74,225.0
Amaravati,2017-12-18,100.75,172.04,53.94,14.05,0.11,59.2,251.0
Amaravati,2017-12-19,106.25,171.56,43.09,15.45,0.13,66.9,228.0
Amaravati,2017-12-20,83.79,141.83,47.47,13.35,0.3,77.54,223.0
Amaravati,2017-12-21,79.98,147.74,49.55,13.58,0.14,79.71,170.0
Amaravati,2017-12-22,76.27,152.59,56.0,29.88,0.15,56.97,165.0
Amaravati,2017-12-23,86.5,147.95,42.0,11.85,0.15,73.09,159.0
Amaravati,2017-12-24,100.62,167.75,47.68,10.85,0.22,62.78,232.0
Amaravati,2017-12-25,110.73,171.47,31.06,12.23,0.1,76.07,242.0
Amaravati,2017-12-26,107.7,170.21,43.54,18.07,0.17,64.6,274.0
Amaravati,2017-12-27,104.81,192.2,63.48,17.01,0.23,63.87,259.0
Amaravati,2017-12-28,89.95,175.16,64.53,15.52,0.27,62.49,225.0
Amaravati,2017-12-29,74.58,138.6,46.65,9.47,0.17,67.11,177.0
Amaravati,2017-12-30,56.68,109.33,33.26,8.26,0.1,66.91,120.0
Amaravati,2017-12-31,61.03,131.62,39.5,11.45,0.08,61.91,120.0
Amaravati,2018-01-01,59.03,108.83,23.36,26.05,0.09,87.55,120.0
Amaravati,2018-01-02,61.88,109.82,23.14,12.81,0.09,81.38,132.0
Amaravati,2018-01-03,71.57,137.48,39.99,16.82,0.09,80.3,136.0
Amaravati,2018-01-04,92.44,174.75,53.79,16.93,0.11,71.09,182.0
Amaravati,2018-01-05,92.9,162.69,56.39,23.11,0.08,68.79,222.0
Amaravati,2018-01-06,85.15,151.97,61.55,11.86,0.07,90.8,230.0
Amaravati,2018-01-07,81.47,145.68,46.9,9.63,0.07,96.49,224.0
Amaravati,2018-01-08,81.58,132.66,34.93,12.81,0.09,118.91,217.0
Amaravati,2018-01-09,79.56,146.64,37.58,17.77,0.05,137.61,230.0
Amaravati,2018-01-10,87.43,155.95,37.31,13.4,0.1,121.72,229.0
Amaravati,2018-01-11,87.33,153.97,42.52,35.39,0.08,106.17,229.0
Amaravati,2018-01-12,110.39,182.54,52.24,36.01,0.04,82.2,235.0
Amaravati,2018-01-13,77.51,125.01,36.41,14.36,0.05,72.16,214.0
Amaravati,2018-01-14,86.96,129.99,28.32,4.83,0.05,62.6,186.0
Amaravati,2018-01-15,76.29,115.53,21.35,8.75,0.05,69.99,172.0
Amaravati,2018-01-16,67.06,100.34,20.25,4.7,0.06,54.92,138.0
Amaravati,2018-01-17,68.34,104.45,26.26,6.43,0.06,45.63,125.0
Amaravati,2018-01-18,66.28,117.3,45.13,7.21,0.05,45.97,132.0
Amaravati,2018-01-19,64.98,116.14,45.4,8.83,0.06,50.28,111.0
Amaravati,2018-01-20,75.46,132.84,56.53,30.48,0.13,51.98,137.0
Amaravati,2018-01-21,81.58,141.85,38.15,11.04,0.05,59.76,172.0
Amaravati,2018-01-22,78.27,142.86,45.36,10.32,0.06,58.53,160.0
Amaravati,2018-01-23,79.01,138.14,45.43,10.18,0.06,58.04,163.0
Amaravati,2018-01-24,77.98,137.31,44.96,7.22,0.06,50.69,165.0
Amaravati,2018-01-25,77.96,155.73,59.92,31.01,0.06,40.77,139.0
Amaravati,2018-01-26,79.04,143.38,43.61,8.67,0.08,45.46,176.0
Amaravati,2018-01-27,77.78,131.14,43.84,7.62,0.09,43.26,162.0
Amaravati,2018-01-28,76.48,131.86,33.37,7.49,0.06,45.71,160.0
Amaravati,2018-01-29,74.2,135.97,35.82,12.16,0.07,53.0,142.0
Amaravati,2018-01-30,78.23,140.66,45.76,12.45,0.05,45.35,172.0
Amaravati,2018-01-31,68.53,147.48,61.52,23.68,0.04,37.99,134.0
Amaravati,2018-02-01,62.08,152.59,62.18,8.97,0.05,34.93,136.0
Amaravati,2018-02-02,50.64,130.36,45.52,10.61,0.07,40.57,130.0
Amaravati,2018-02-03,44.21,119.52,34.37,5.86,0.07,31.73,111.0
Amaravati,2018-02-04,50.71,115.65,35.16,8.16,0.06,32.58,117.0
Amaravati,2018-02-05,42.27,100.54,30.69,8.99,0.66,32.18,102.0
Amaravati,2018-02-06,39.41,101.1,28.53,5.86,0.81,28.72,108.0
Amaravati,2018-02-07,50.56,116.89,37.27,5.25,0.97,23.36,99.0
Amaravati,2018-02-08,50.54,120.05,26.96,17.9,0.9,36.66,121.0
Amaravati,2018-02-09,26.22,62.82,20.1,8.25,0.61,23.74,86.0
Amaravati,2018-02-10,31.83,66.74,16.83,5.87,0.61,24.72,57.0
Amaravati,2018-02-11,70.26,112.29,11.87,7.29,0.62,31.4,107.0
Amaravati,2018-02-12,59.47,99.73,12.85,7.62,0.68,30.57,118.0
Amaravati,2018-02-13,58.71,99.04,13.88,6.89,0.86,36.2,110.0
Amaravati,2018-02-14,56.29,107.96,16.71,12.91,0.95,48.39,114.0
Amaravati,2018-02-15,50.41,118.62,25.6,11.81,0.69,33.46,111.0
Amaravati,2018-02-16,57.53,128.81,25.03,25.39,0.78,31.15,117.0
Amaravati,2018-02-17,43.82,97.19,16.01,17.62,0.67,27.62,107.0
Amaravati,2018-02-18,42.71,80.24,17.35,9.53,0.49,30.68,87.0
Amaravati,2018-02-19,54.73,94.12,12.79,8.21,0.58,30.21,89.0
Amaravati,2018-02-20,50.91,99.84,16.33,10.34,0.64,26.24,97.0
Amaravati,2018-02-21,38.5,106.7,16.82,11.02,0.58,26.62,100.0
Amaravati,2018-02-22,32.21,107.43,17.33,11.81,0.6,24.84,105.0
Amaravati,2018-02-23,35.36,107.25,17.75,10.87,0.85,23.99,114.0
Amaravati,2018-02-24,59.65,127.26,19.14,10.82,0.7,21.64,116.0
Amaravati,2018-02-25,46.16,115.95,17.19,9.18,0.58,16.94,116.0
Amaravati,2018-02-26,34.31,107.74,20.85,13.97,0.58,16.28,98.0
Amaravati,2018-02-27,39.52,113.31,21.18,15.02,0.81,18.8,116.0
Amaravati,2018-02-28,43.08,116.06,19.02,22.7,0.79,25.64,108.0
Amaravati,2018-03-01,38.1,97.0,22.21,13.89,0.79,22.73,100.0
Amaravati,2018-03-02,33.08,83.16,18.83,8.98,0.72,23.63,92.0
Amaravati,2018-03-03,29.7,77.45,17.33,9.71,0.65,29.26,80.0
Amaravati,2018-03-04,38.67,82.67,22.81,12.63,0.66,22.9,88.0
Amaravati,2018-03-05,30.04,83.07,24.74,8.98,0.78,17.81,83.0
Amaravati,2018-03-06,39.72,103.81,26.29,9.68,0.81,17.53,100.0
Amaravati,2018-03-07,38.21,78.95,19.03,8.03,0.75,22.81,81.0
Amaravati,2018-03-08,58.31,124.64,28.85,10.21,1.03,22.24,112.0
Amaravati,2018-03-09,62.49,113.56,22.65,12.68,0.91,26.26,113.0
Amaravati,2018-03-10,49.04,102.46,19.92,6.82,0.64,26.52,105.0
Amaravati,2018-03-11,41.67,80.09,13.08,8.35,0.78,30.38,88.0
Amaravati,2018-03-12,32.44,75.3,19.07,7.75,0.68,21.52,78.0
Amaravati,2018-03-13,26.43,80.85,20.82,9.43,0.72,16.52,78.0
Amaravati,2018-03-14,25.08,60.67,15.22,8.63,0.56,13.8,69.0
Amaravati,2018-03-15,26.09,63.05,10.42,11.33,0.58,21.38,60.0
Amaravati,2018-03-16,16.62,39.94,8.18,6.37,0.58,12.68,51.0
Amaravati,2018-03-17,49.58,82.95,19.05,12.47,0.7,20.32,61.0
Amaravati,2018-03-18,43.52,80.01,20.43,10.57,0.8,23.36,90.0
Amaravati,2018-03-19,39.83,76.09,14.37,8.89,0.7,23.13,74.0
Amaravati,2018-03-20,36.89,76.61,18.83,7.04,0.57,13.58,76.0
Amaravati,2018-03-22,52.69,94.25,14.44,16.81,0.59,19.03,92.0
Amaravati,2018-03-23,46.48,95.41,14.79,15.55,0.6,21.04,93.0
Amaravati,2018-03-24,44.22,77.62,8.53,9.61,0.73,23.87,88.0
Amaravati,2018-03-25,35.91,71.26,6.99,3.69,0.67,27.58,75.0
Amaravati,2018-03-26,39.05,81.51,9.86,7.26,0.68,23.74,79.0
Amaravati,2018-03-27,30.21,67.22,11.29,13.19,0.58,20.89,74.0
Amaravati,2018-03-28,31.14,60.35,10.36,14.42,0.83,20.99,62.0
Amaravati,2018-03-29,26.82,52.51,7.68,13.63,0.69,23.6,53.0
Amaravati,2018-03-30,26.34,52.07,8.43,18.83,0.57,23.6,53.0
Amaravati,2018-03-31,28.48,55.8,6.86,12.97,0.64,24.19,55.0
Amaravati,2018-04-01,21.83,52.92,5.28,8.3,0.55,23.34,52.0
Amaravati,2018-04-02,24.23,52.06,14.33,9.95,0.56,23.86,55.0
Amaravati,2018-04-03,22.29,55.96,11.27,8.08,0.67,19.63,56.0
Amaravati,2018-04-04,25.28,54.59,9.65,8.7,0.72,19.64,56.0
Amaravati,2018-04-05,19.68,45.57,6.63,5.86,0.69,14.34,52.0
Amaravati,2018-04-07,24.4,70.25,10.84,7.4,0.74,13.13,76.0
Amaravati,2018-04-08,20.05,79.5,13.54,10.35,0.65,34.29,76.0
Amaravati,2018-04-09,23.72,55.74,8.86,6.71,0.81,19.29,81.0
Amaravati,2018-04-10,26.12,56.77,11.71,6.88,0.5,14.32,59.0
Amaravati,2018-04-13,7.16,26.39,5.22,6.62,0.59,14.29,46.0
Amaravati,2018-04-14,7.97,33.2,6.48,6.01,0.61,11.52,40.0
Amaravati,2018-04-15,6.48,23.83,3.54,5.97,0.47,11.63,33.0
Amaravati,2018-04-16,7.2,34.11,5.73,7.01,0.5,18.9,49.0
Amaravati,2018-04-17,8.27,27.27,5.86,6.69,0.53,7.51,32.0
Amaravati,2018-04-19,9.21,27.62,3.26,6.91,0.44,11.95,42.0
Amaravati,2018-04-21,19.78,49.86,4.9,7.64,0.66,23.67,53.0
Amaravati,2018-04-22,8.85,30.54,3.86,5.44,0.36,20.73,47.0
Amaravati,2018-04-25,18.48,62.52,12.71,7.38,0.76,17.57,79.0
Amaravati,2018-04-27,11.04,38.34,5.11,6.21,0.48,16.31,47.0
Amaravati,2018-04-28,9.74,33.83,4.84,7.51,0.66,12.65,51.0
Amaravati,2018-04-29,10.35,30.98,5.55,5.38,1.01,7.55,52.0
Amaravati,2018-05-01,22.81,53.85,6.96,7.09,0.8,34.26,88.0
Amaravati,2018-05-02,28.54,56.36,22.75,7.28,0.85,32.62,78.0
Amaravati,2018-05-03,18.46,39.45,14.17,6.37,0.49,30.3,90.0
Amaravati,2018-05-04,23.9,37.71,26.74,6.01,0.56,12.46,43.0
Amaravati,2018-05-09,14.42,36.29,6.9,9.19,0.43,35.44,55.0
Amaravati,2018-05-11,12.42,36.29,10.28,5.82,0.51,36.88,52.0
Amaravati,2018-05-13,16.78,42.22,5.94,7.31,0.4,50.24,84.0
Amaravati,2018-05-14,19.77,62.11,10.0,12.02,1.03,43.79,95.0
Amaravati,2018-05-15,22.63,54.13,14.93,9.43,0.26,41.32,58.0
Amaravati,2018-05-17,15.2,45.09,9.26,6.82,1.18,54.21,125.0
Amaravati,2018-05-18,9.58,28.33,9.05,7.27,0.59,122.21,192.0
Amaravati,2018-05-20,16.44,54.42,7.26,8.06,0.58,40.47,81.0
Amaravati,2018-05-22,13.23,41.25,5.4,6.55,0.58,29.12,65.0
Amaravati,2018-05-24,25.62,56.44,13.88,7.3,0.48,44.62,86.0
Amaravati,2018-05-25,40.32,66.25,11.3,7.57,0.5,24.35,62.0
Amaravati,2018-05-26,13.07,37.35,8.59,6.09,0.46,29.05,78.0
Amaravati,2018-05-27,16.56,41.96,7.25,6.48,0.41,62.01,114.0
Amaravati,2018-05-28,19.57,44.72,7.72,5.99,0.34,64.58,103.0
Amaravati,2018-05-29,30.96,72.18,10.82,11.72,0.36,82.13,134.0
Amaravati,2018-05-30,32.1,83.29,10.17,6.4,0.29,105.09,168.0
Amaravati,2018-05-31,31.82,74.79,9.57,9.41,0.32,100.6,150.0
Amaravati,2018-06-01,37.5,84.96,11.57,4.53,0.57,79.11,127.0
Amaravati,2018-06-02,23.25,61.1,15.21,9.78,0.43,57.54,106.0
Amaravati,2018-06-03,27.42,57.28,19.38,6.83,0.32,77.6,129.0
Amaravati,2018-06-04,31.26,72.82,10.78,7.7,0.4,100.25,136.0
Amaravati,2018-06-05,28.12,70.21,13.18,7.28,0.38,126.43,155.0
Amaravati,2018-06-06,32.33,55.74,18.42,6.22,0.51,44.58,87.0
Amaravati,2018-06-07,19.29,31.22,13.9,5.87,0.42,65.87,84.0
Amaravati,2018-06-08,17.99,29.24,10.45,6.37,0.32,63.95,85.0
Amaravati,2018-06-09,12.72,24.79,9.03,5.82,0.4,72.26,91.0
Amaravati,2018-06-10,13.65,35.39,6.11,7.1,0.46,60.03,76.0
Amaravati,2018-06-11,17.64,47.81,10.06,5.81,0.49,46.41,60.0
Amaravati,2018-06-12,23.43,57.11,13.82,6.68,0.79,46.96,69.0
Amaravati,2018-06-13,25.92,68.27,15.08,6.36,0.61,36.27,64.0
Amaravati,2018-06-14,32.7,103.88,11.83,8.41,0.55,47.71,98.0
Amaravati,2018-06-15,31.58,107.31,13.57,8.66,1.13,62.14,128.0
Amaravati,2018-06-16,22.9,69.96,10.96,5.29,0.75,61.1,113.0
Amaravati,2018-06-17,24.23,78.11,8.32,9.0,0.98,59.68,87.0
Amaravati,2018-06-18,17.92,68.72,7.85,6.66,0.46,52.83,79.0
Amaravati,2018-06-19,17.38,55.59,9.13,6.18,0.84,54.36,69.0
Amaravati,2018-06-20,19.06,59.46,11.31,5.43,1.02,62.58,78.0
Amaravati,2018-06-21,18.81,55.66,11.7,5.53,1.01,62.72,88.0
Amaravati,2018-06-22,18.69,50.06,12.39,7.62,0.81,68.32,101.0
Amaravati,2018-06-23,17.85,43.47,11.42,6.86,1.05,63.17,80.0
Amaravati,2018-06-24,18.09,45.11,7.26,6.14,1.0,64.6,89.0
Amaravati,2018-06-25,18.93,60.89,7.4,6.76,0.55,50.27,71.0
Amaravati,2018-06-26,16.86,48.26,8.54,7.12,0.52,50.39,68.0
Amaravati,2018-06-27,16.85,54.97,10.6,7.55,0.57,43.4,56.0
Amaravati,2018-06-28,16.46,33.5,17.41,4.72,0.61,40.44,65.0
Amaravati,2018-06-29,18.4,49.43,13.66,5.51,0.38,48.0,66.0
Amaravati,2018-06-30,20.31,49.14,12.76,7.54,0.41,61.59,96.0
Amaravati,2018-07-01,23.99,46.59,16.64,5.01,0.51,46.14,68.0
Amaravati,2018-07-02,20.36,41.99,15.53,6.62,0.52,53.13,76.0
Amaravati,2018-07-03,15.08,38.79,13.96,4.9,0.4,44.36,70.0
Amaravati,2018-07-04,19.42,69.33,13.23,5.6,0.41,47.28,75.0
Amaravati,2018-07-05,13.93,48.97,10.72,6.52,0.33,44.77,73.0
Amaravati,2018-07-06,18.29,41.01,17.63,6.53,0.63,37.35,85.0
Amaravati,2018-07-07,17.25,32.02,6.82,4.65,0.37,65.23,83.0
Amaravati,2018-07-08,13.43,26.94,5.31,5.17,0.46,54.03,73.0
Amaravati,2018-07-09,16.83,38.25,7.43,5.69,0.37,61.43,75.0
Amaravati,2018-07-10,18.16,38.17,6.81,5.36,0.36,53.27,63.0
Amaravati,2018-07-11,16.89,30.98,6.37,6.75,0.39,54.84,62.0
Amaravati,2018-07-12,15.95,25.24,7.16,8.77,0.64,37.76,79.0
Amaravati,2018-07-13,14.05,30.86,7.74,6.45,0.16,30.33,37.0
Amaravati,2018-07-14,9.85,29.97,7.5,6.02,0.4,21.63,35.0
Amaravati,2018-07-15,8.68,26.62,5.01,6.29,0.31,19.52,31.0
Amaravati,2018-07-16,7.5,24.01,6.56,7.42,0.3,20.89,29.0
Amaravati,2018-07-17,7.75,28.62,8.7,10.4,0.44,25.38,32.0
Amaravati,2018-07-18,10.45,41.47,11.13,9.94,0.47,28.24,39.0
Amaravati,2018-07-19,12.7,49.26,9.81,8.98,0.42,32.3,48.0
Amaravati,2018-07-20,14.48,35.5,12.77,9.81,0.5,24.28,42.0
Amaravati,2018-07-21,17.96,47.61,14.95,6.51,0.69,32.73,73.0
Amaravati,2018-07-22,16.87,50.6,7.8,12.46,0.38,31.82,59.0
Amaravati,2018-07-24,17.42,56.44,16.26,11.83,0.47,28.85,55.0
Amaravati,2018-07-25,17.79,68.97,16.25,10.42,0.62,26.08,86.0
Amaravati,2018-07-26,18.75,82.27,15.45,9.13,0.55,27.44,100.0
Amaravati,2018-07-27,11.92,46.76,7.75,10.97,0.57,29.93,85.0
Amaravati,2018-07-28,17.74,80.26,20.1,10.98,0.49,27.33,57.0
Amaravati,2018-07-29,21.78,76.32,20.63,9.64,0.44,25.7,85.0
Amaravati,2018-07-30,28.31,98.01,24.83,6.69,0.54,31.12,85.0
Amaravati,2018-07-31,27.1,112.48,23.91,12.6,0.47,23.43,106.0
Amaravati,2018-08-01,20.21,91.71,16.41,6.74,0.34,29.91,100.0
Amaravati,2018-08-02,18.52,51.48,18.33,12.46,0.43,28.73,68.0
Amaravati,2018-08-03,25.59,70.1,21.95,8.64,0.5,26.4,61.0
Amaravati,2018-08-04,21.79,75.21,15.65,11.1,0.38,30.57,71.0
Amaravati,2018-08-05,24.0,80.0,28.8,2.9,0.95,17.6,77.0
Amaravati,2018-08-07,18.47,52.91,16.89,11.49,0.8,22.14,111.0
Amaravati,2018-08-08,16.73,40.15,16.05,9.02,0.44,20.11,47.0
Amaravati,2018-08-09,18.72,57.71,25.46,12.33,0.42,18.28,47.0
Amaravati,2018-08-10,11.39,28.72,11.2,9.47,0.39,21.17,48.0
Amaravati,2018-08-11,10.62,19.96,9.32,10.32,0.59,14.62,49.0
Amaravati,2018-08-12,8.1,15.83,8.58,8.72,0.77,14.52,50.0
Amaravati,2018-08-13,9.28,16.42,7.85,8.12,0.92,12.29,57.0
Amaravati,2018-08-14,7.45,20.5,8.92,8.35,0.88,16.01,60.0
Amaravati,2018-08-15,15.32,45.04,10.48,8.93,0.88,14.12,52.0
Amaravati,2018-08-16,8.84,23.71,6.74,8.39,0.95,21.01,54.0
Amaravati,2018-08-17,11.39,24.61,7.96,11.82,0.96,26.34,63.0
Amaravati,2018-08-18,12.51,32.52,6.6,9.47,0.86,28.28,53.0
Amaravati,2018-08-19,8.71,14.17,6.04,8.12,1.03,22.3,56.0
Amaravati,2018-08-21,11.3,27.28,11.69,9.05,1.2,24.93,112.0
Amaravati,2018-08-22,7.0,7.8,7.66,8.39,1.08,17.77,75.0
Amaravati,2018-08-24,15.76,40.74,19.03,9.46,1.36,23.34,89.0
Amaravati,2018-08-25,18.79,60.26,20.45,10.01,1.1,22.54,76.0
Amaravati,2018-08-26,15.05,43.47,14.59,10.12,0.95,22.85,78.0
Amaravati,2018-08-27,10.1,23.92,13.33,9.24,0.87,20.67,66.0
Amaravati,2018-08-28,14.43,43.47,16.04,9.76,0.95,24.54,61.0
Amaravati,2018-08-29,22.65,57.46,16.8,8.89,1.18,29.44,83.0
